id,cardMessageMasterId,cardTypeNo,cardTypeName,cardid,cardName,type,messageId,messageEventId,eventTypeId,eventType,title,selectType,result,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
643,643,4,勝負根性,79,サクラバクシンオー(SSR根性),4,2,1,1,連続イベント,姉の背中,わかった、応援してるよ,,根性+10,スピード+5,サクラバクシンオーの絆ゲージ+5,,,,,,,
644,644,4,勝負根性,79,サクラバクシンオー(SSR根性),4,2,2,1,連続イベント,姉の背中,準備、手伝わせてほしい,,スキルPt+30,連続イベントが終了,,,,,,,,
645,645,4,勝負根性,79,サクラバクシンオー(SSR根性),4,3,1,1,連続イベント,貴方らしく,選択肢なし,成功時：,スピード+15,根性+15,『意気衝天』のヒントLv+3,,,,,,,
646,646,4,勝負根性,79,サクラバクシンオー(SSR根性),4,3,2,1,連続イベント,貴方らしく,,失敗時：,スピード+5,根性+5,『軽い足取り』のヒントLv+3,,,,,,,
647,647,4,勝負根性,79,サクラバクシンオー(SSR根性),4,4,1,2,通常イベント,優等生の一石二鳥！！,雑巾がけで、スピード強化！,,スピード+15,サクラバクシンオーの絆ゲージ+5,,,,,,,,
648,648,4,勝負根性,79,サクラバクシンオー(SSR根性),4,4,2,2,通常イベント,優等生の一石二鳥！！,資料室の整理で、パワーも強化！,,スピード+5,パワー+10,サクラバクシンオーの絆ゲージ+5,,,,,,,
649,649,4,勝負根性,79,サクラバクシンオー(SSR根性),4,5,1,2,通常イベント,走りだすほどの！！,読み終わったら借りてもいいか？,,『詰め寄り』のヒントLv+1,サクラバクシンオーの絆ゲージ+5,,,,,,,,
650,650,4,勝負根性,79,サクラバクシンオー(SSR根性),4,5,2,2,通常イベント,走りだすほどの！！,参考に、走りを見せてもらえるか？,,体力-10,スピード+10,パワー+5,サクラバクシンオーの絆ゲージ+5,,,,,,
651,651,4,勝負根性,80,エアグルーヴ(SRサポート),4,1,1,1,連続イベント,凛と胡蝶蘭,選択肢なし,,パワー+5,根性+5,,,,,,,,
652,652,4,勝負根性,80,エアグルーヴ(SRサポート),4,2,1,1,連続イベント,樫に咲け,選択肢なし,,体力-20,パワー+5,根性+5,『直線加速』のヒントLv+1,エアグルーヴの絆ゲージ+5,,,,,
653,653,4,勝負根性,80,エアグルーヴ(SRサポート),4,2,2,1,連続イベント,樫に咲け,選択肢なし,,体力-10,パワー+5,根性+5,『直線加速』のヒントLv+3,エアグルーヴの絆ゲージ+5,,,,,
654,654,4,勝負根性,80,エアグルーヴ(SRサポート),4,3,1,2,通常イベント,俊敏にして剛腕,1人でこれを運ぶにはパワーがいるな,,パワー+15,エアグルーヴの絆ゲージ+5,,,,,,,,
655,655,4,勝負根性,80,エアグルーヴ(SRサポート),4,3,2,2,通常イベント,俊敏にして剛腕,この量をさばくなら、相当急がないと……,,スピード+10,スタミナ+5,エアグルーヴの絆ゲージ+5,,,,,,,
656,656,4,勝負根性,80,エアグルーヴ(SRサポート),4,4,1,2,通常イベント,峻厳にして優渥,いつも厳しく接しているのか？,,『臨機応変』のヒントLv+1,エアグルーヴの絆ゲージ+5,,,,,,,,
657,657,4,勝負根性,80,エアグルーヴ(SRサポート),4,4,2,2,通常イベント,峻厳にして優渥,よく相手を観察しているんだな,,体力+10,賢さ+10,,,,,,,,
658,658,4,勝負根性,81,ユキノビジン(SRサポート),4,1,1,1,連続イベント,オーダートレーニング！,選択肢なし,,やる気アップ,パワー+5,ユキノビジンの絆ゲージ+5,,,,,,,
659,659,4,勝負根性,81,ユキノビジン(SRサポート),4,2,1,1,連続イベント,選択肢なし,ナチュラル・シチーガール,,やる気アップ,賢さ+25,,,,,,,,
660,660,4,勝負根性,81,ユキノビジン(SRサポート),4,3,1,2,通常イベント,イカすライブのために,激しいステップを取り入れてみたら？,,根性+10,ユキノビジンの絆ゲージ+5,,,,,,,,
661,661,4,勝負根性,81,ユキノビジン(SRサポート),4,3,2,2,通常イベント,イカすライブのために,アクロバティックな動きをしてみたら？,,体力-10,根性+15,ユキノビジンの絆ゲージ+5,,,,,,,
662,662,4,勝負根性,81,ユキノビジン(SRサポート),4,4,1,2,通常イベント,シチースポットを目指して,この地図だと、現在地と目的地は……,,体力-10,やる気アップ,根性+10,ユキノビジンの絆ゲージ+5,,,,,,
663,663,4,勝負根性,81,ユキノビジン(SRサポート),4,4,2,2,通常イベント,シチースポットを目指して,ナビのアプリを使うといいぞ,,『コーナー加速◯』のヒントLv+1,ユキノビジンの絆ゲージ+5,,,,,,,,
664,664,4,勝負根性,82,メイショウドトウ(SRサポート),4,1,1,1,連続イベント,私の、運勢……,このまま待てばいいと思う,,体力+10,根性+5,メイショウドトウの絆ゲージ+5,,,,,,,
665,665,4,勝負根性,82,メイショウドトウ(SRサポート),4,1,2,1,連続イベント,私の、運勢……,大声で呼びかけよう！,,体力最大値+4,やる気アップ,根性+5,賢さ+5,メイショウドトウの絆ゲージ+5,ランダムで体力-10,賢さ+5の場合もある,,,
666,666,4,勝負根性,82,メイショウドトウ(SRサポート),4,2,1,1,連続イベント,私の、欲しいもの……,選択肢なし,,体力+10,やる気アップ,スキルPt+15,『抜け出し準備』のヒントLv+1,,,,,,
667,667,4,勝負根性,82,メイショウドトウ(SRサポート),4,3,1,2,通常イベント,にんじん……買ってくださいっ,トレセン学園に掛け合ってみよう,,体力+10,賢さ+5,メイショウドトウの絆ゲージ+5,,,,,,,
668,668,4,勝負根性,82,メイショウドトウ(SRサポート),4,3,2,2,通常イベント,にんじん……買ってくださいっ,人の多いところで呼び込みをしよう,,『先行コーナー◯』のヒントLv+1,メイショウドトウの絆ゲージ+5,,,,,,,,
669,669,4,勝負根性,82,メイショウドトウ(SRサポート),4,4,1,2,通常イベント,私……改革ですっ,まずは揺るぎない自信を見習おう,,体力+10,やる気+1,メイショウドトウの絆ゲージ+5,,,,,,,
670,670,4,勝負根性,82,メイショウドトウ(SRサポート),4,4,2,2,通常イベント,私……改革ですっ,まずはあのバイタリティを見習おう,,根性+15,メイショウドトウの絆ゲージ+5,,,,,,,,
671,671,4,勝負根性,83,ナイスネイチャ(SRサポート),4,1,1,1,連続イベント,（頑張り上手の）ほどほど上手,選択肢なし,,スタミナ+5,根性+5,,,,,,,,
672,672,4,勝負根性,83,ナイスネイチャ(SRサポート),4,2,1,1,連続イベント,見えてる結果（でも！）,選択肢なし,,スタミナ+5,根性+10,『別腹タンク』のヒントLv+1,,,,,,,
673,673,4,勝負根性,83,ナイスネイチャ(SRサポート),4,3,1,2,通常イベント,（ニャンとも）ガラじゃない,癒されることも大事だと伝える,,体力+20,ナイスネイチャの絆ゲージ+5,,,,,,,,
674,674,4,勝負根性,83,ナイスネイチャ(SRサポート),4,3,2,2,通常イベント,（ニャンとも）ガラじゃない,クレバーに入店する方法を伝える,,体力+10,賢さ+5,ナイスネイチャの絆ゲージ+5,,,,,,,
675,675,4,勝負根性,83,ナイスネイチャ(SRサポート),4,4,1,2,通常イベント,（美味しい）おせっかい,大根おろしで食べるペースアップ！,,『ペースアップ』のヒントLv+1,ナイスネイチャの絆ゲージ+5,,,,,,,,
676,676,4,勝負根性,83,ナイスネイチャ(SRサポート),4,4,2,2,通常イベント,（美味しい）おせっかい,寮で天ぷら祭りだ！,,やる気アップ,体力最大値+4,ナイスネイチャの絆ゲージ+5,,,,,,,
677,677,4,勝負根性,84,シーキングザパール(SRサポート),4,1,1,1,連続イベント,言葉はノンノン♪　ボディで語るの！,高らかに歌う,,やる気アップ,『ラッキーセブン』のヒントLv+1,シーキングザパールの絆ゲージ+5,,,,,,,
678,678,4,勝負根性,84,シーキングザパール(SRサポート),4,1,2,1,連続イベント,言葉はノンノン♪　ボディで語るの！,ストレスを発散しながら踊る,,パワー+10,根性+10,シーキングザパールの絆ゲージ+5,,,,,,,
679,679,4,勝負根性,84,シーキングザパール(SRサポート),4,1,3,1,連続イベント,言葉はノンノン♪　ボディで語るの！,満足げなポーズを取る,,体力+30,※次回イベントが発生しない,,,,,,,,
680,680,4,勝負根性,84,シーキングザパール(SRサポート),4,2,1,1,連続イベント,諦めないで！　可能性は無限大！,選択肢なし,,パワー+5,根性+5,『ギアシフト』のヒントLv+1,,,,,,,
681,681,4,勝負根性,84,シーキングザパール(SRサポート),3,3,1,2,通常イベント,全力でパッション！,そう言われても……,,体力+10,やる気アップ,,,,,,,,
682,682,4,勝負根性,84,シーキングザパール(SRサポート),4,3,2,2,通常イベント,全力でパッション！,なら存分に楽しませてもらうよ,,パワー+5,根性+5,シーキングザパールの絆ゲージ+5,,,,,,,
683,683,4,勝負根性,84,シーキングザパール(SRサポート),4,4,1,2,通常イベント,全力でシンキング！,実現は難しそうだけど……,,賢さ+20,シーキングザパールの絆ゲージ+5,,,,,,,,
684,684,4,勝負根性,84,シーキングザパール(SRサポート),4,4,2,2,通常イベント,全力でシンキング！,面白い案が出てきたな！,,体力-10,『ウマ好み』のヒントLv+3,シーキングザパールの絆ゲージ+5,,,,,,,
685,685,4,勝負根性,85,シリウスシンボリ(SRサポート),4,1,1,1,連続イベント,問題児たちの王,選択肢なし,,根性+15,シリウスシンボリの絆ゲージ+5,,,,,,,,
686,686,4,勝負根性,85,シリウスシンボリ(SRサポート),4,2,1,1,連続イベント,水と油,ルドルフの全体重視な意見に同意する,成功：,スピード+15,パワー+15,シリウスシンボリの絆ゲージ+5,,,,,,,
687,687,4,勝負根性,85,シリウスシンボリ(SRサポート),4,2,2,1,連続イベント,水と油,ルドルフの全体重視な意見に同意する,失敗：,体力-5,スピード+10,シリウスシンボリの絆ゲージ-5,,,,,,,
688,688,4,勝負根性,85,シリウスシンボリ(SRサポート),4,3,1,1,連続イベント,シリウスの個人重視な意見に同意する,選択肢なし,,スキルPt+20,『巧みなステップ』のヒントLv+1,シリウスシンボリの絆ゲージ+5,,,,,,,
689,689,4,勝負根性,85,シリウスシンボリ(SRサポート),4,4,1,2,通常イベント,教えてやろうか？,自力で頑張る,,体力-5,スタミナ+20,シリウスシンボリの絆ゲージ+5,,,,,,,
690,690,4,勝負根性,85,シリウスシンボリ(SRサポート),4,4,2,2,通常イベント,教えてやろうか？,教えてもらう,,賢さ+10,シリウスシンボリの絆ゲージ+5,,,,,,,,
691,691,4,勝負根性,85,シリウスシンボリ(SRサポート),4,5,1,2,通常イベント,助けてやろうか？,お願いします、返してください！,,賢さ+5,『かく乱』のヒントLv+1,シリウスシンボリの絆ゲージ+5,,,,,,,
692,692,4,勝負根性,85,シリウスシンボリ(SRサポート),4,5,2,2,通常イベント,助けてやろうか？,懇願はしない,,スキルPt+15,シリウスシンボリの絆ゲージ+5,,,,,,,,
693,693,4,勝負根性,86,タマモクロス(SRサポート),4,1,1,1,連続イベント,人情ラプソディ,どうしてそこまで親身に？,,やる気アップ,スピード+5,タマモクロスの絆ゲージ+5,,,,,,,
694,694,4,勝負根性,86,タマモクロス(SRサポート),4,1,2,1,連続イベント,人情ラプソディ,優しいんだな,,体力+10,スタミナ+5,タマモクロスの絆ゲージ+5,,,,,,,
695,695,4,勝負根性,86,タマモクロス(SRサポート),4,2,1,1,連続イベント,商いの道は人の道,俺も食べたくなってきた,,スピード+10,スキルPt+10,『先行コーナー◯』のヒントLv+1,タマモクロスの絆ゲージ+5,,,,,,
696,696,4,勝負根性,86,タマモクロス(SRサポート),4,2,2,1,連続イベント,商いの道は人の道,どんどん売り込もう,,スタミナ+10,スキルPt+10,『差しコーナー◯』のヒントLv+1,タマモクロスの絆ゲージ+5,,,,,,
697,697,4,勝負根性,86,タマモクロス(SRサポート),4,3,1,2,通常イベント,タマモ先輩の学園案内,案内って、図書室とか？,,賢さ+10,タマモクロスの絆ゲージ+5,,,,,,,,
698,698,4,勝負根性,86,タマモクロス(SRサポート),4,3,2,2,通常イベント,タマモ先輩の学園案内,案内って、ジムとか？,,スタミナ+5,根性+5,タマモクロスの絆ゲージ+5,,,,,,,
699,699,4,勝負根性,86,タマモクロス(SRサポート),4,4,1,2,通常イベント,負けられん戦い！,人の流れを掴め！,,『ウマ込み冷静』のヒントLv+1,タマモクロスの絆ゲージ+5,,,,,,,,
700,700,4,勝負根性,86,タマモクロス(SRサポート),4,4,2,2,通常イベント,負けられん戦い！,ライバルをよく観察しよう,,スタミナ+5,賢さ+5,タマモクロスの絆ゲージ+5,,,,,,,
701,701,5,賢さ,87,ファインモーション(SSRサポート),5,1,1,1,連続イベント,素敵な♪練習日和,誰かと走ればもっと楽しくなる,,賢さ+5,スキルPt+20,ファインモーションの絆ゲージ+5,,,,,,,
702,702,5,賢さ,87,ファインモーション(SSRサポート),5,1,2,1,連続イベント,素敵な♪練習日和,練習は真剣にすべき,,スピード+10,スタミナ+5,,,,,,,,
703,703,5,賢さ,87,ファインモーション(SSRサポート),5,1,3,1,連続イベント,素敵な♪練習日和,楽しく練習するのは大切,,『練習上手◯』になる,ファインモーションの絆ゲージ+5,,,,,,,,
704,704,5,賢さ,87,ファインモーション(SSRサポート),5,2,1,1,連続イベント,素敵な♪ライブ日和,選択肢なし,,体力+10,スキルPt+10,,,,,,,,
705,705,5,賢さ,87,ファインモーション(SSRサポート),5,3,1,1,連続イベント,素敵な♪レース日和,選択肢なし,,体力-10,根性+5,賢さ+10,スキルPt+15,『スピードスター』のヒントLv+3,,,,,
706,706,5,賢さ,87,ファインモーション(SSRサポート),5,4,1,1,連続イベント,素敵な♪レース日和,選択肢なし,,体力-10,根性+5,賢さ+5,スキルPt+5,『抜け出し準備』のヒントLv+1,,,,,
707,707,5,賢さ,87,ファインモーション(SSRサポート),5,5,1,2,通常イベント,ときめきシューズ,軽くて速く走れそうなシューズ,,スピード+5,スキルPt+10,ファインモーションの絆ゲージ+5,,,,,,,
